"Sottoarea_46.Prodotto_2.Zona","Sottoarea_46.Prodotto_2.Area","Sottoarea_46.Prodotto_2.Sottoarea","Sottoarea_46.Prodotto_2.Latitudine","Sottoarea_46.Prodotto_2.Longitudine","Sottoarea_46.Prodotto_2.Categoria_prodotto","Sottoarea_46.Prodotto_2.Data","Sottoarea_46.Prodotto_2.Day","Sottoarea_46.Prodotto_2.Weekend","Sottoarea_46.Prodotto_2.Holiday","Sottoarea_46.Prodotto_2.Season","Sottoarea_46.Prodotto_2.Vendite"
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-01-28","martedì",FALSE,FALSE,"inverno",5
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-01-29","mercoledì",FALSE,FALSE,"inverno",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-01-30","giovedì",FALSE,FALSE,"inverno",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-01-31","venerdì",FALSE,FALSE,"inverno",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-01","sabato",TRUE,FALSE,"inverno",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-02","domenica",TRUE,FALSE,"inverno",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-03","lunedì",FALSE,FALSE,"inverno",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-04","martedì",FALSE,FALSE,"inverno",5
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-05","mercoledì",FALSE,FALSE,"inverno",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-06","giovedì",FALSE,FALSE,"inverno",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-07","venerdì",FALSE,FALSE,"inverno",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-08","sabato",TRUE,FALSE,"inverno",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-09","domenica",TRUE,FALSE,"inverno",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-10","lunedì",FALSE,FALSE,"inverno",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-11","martedì",FALSE,FALSE,"inverno",6
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-12","mercoledì",FALSE,FALSE,"inverno",2
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-13","giovedì",FALSE,FALSE,"inverno",6
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-14","venerdì",FALSE,FALSE,"inverno",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-15","sabato",TRUE,FALSE,"inverno",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-16","domenica",TRUE,FALSE,"inverno",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-17","lunedì",FALSE,FALSE,"inverno",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-18","martedì",FALSE,FALSE,"inverno",7
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-19","mercoledì",FALSE,FALSE,"inverno",5
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-20","giovedì",FALSE,FALSE,"inverno",5
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-21","venerdì",FALSE,FALSE,"inverno",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-22","sabato",TRUE,FALSE,"inverno",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-23","domenica",TRUE,FALSE,"inverno",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-24","lunedì",FALSE,FALSE,"inverno",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-25","martedì",FALSE,FALSE,"inverno",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-26","mercoledì",FALSE,FALSE,"inverno",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-27","giovedì",FALSE,FALSE,"inverno",2
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-02-28","venerdì",FALSE,FALSE,"inverno",5
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-01","sabato",TRUE,FALSE,"inverno",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-02","domenica",TRUE,FALSE,"inverno",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-03","lunedì",FALSE,FALSE,"inverno",10
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-04","martedì",FALSE,FALSE,"inverno",8
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-05","mercoledì",FALSE,FALSE,"inverno",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-06","giovedì",FALSE,FALSE,"inverno",5
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-07","venerdì",FALSE,FALSE,"inverno",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-08","sabato",TRUE,FALSE,"inverno",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-09","domenica",TRUE,FALSE,"inverno",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-10","lunedì",FALSE,FALSE,"inverno",5
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-11","martedì",FALSE,FALSE,"inverno",5
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-12","mercoledì",FALSE,FALSE,"inverno",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-13","giovedì",FALSE,FALSE,"inverno",5
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-14","venerdì",FALSE,FALSE,"inverno",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-15","sabato",TRUE,FALSE,"inverno",1
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-16","domenica",TRUE,FALSE,"inverno",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-17","lunedì",FALSE,FALSE,"inverno",6
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-18","martedì",FALSE,FALSE,"inverno",5
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-19","mercoledì",FALSE,FALSE,"inverno",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-20","giovedì",FALSE,FALSE,"inverno",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-21","venerdì",FALSE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-22","sabato",TRUE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-23","domenica",TRUE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-24","lunedì",FALSE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-25","martedì",FALSE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-26","mercoledì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-27","giovedì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-28","venerdì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-29","sabato",TRUE,FALSE,"primavera",1
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-30","domenica",TRUE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-03-31","lunedì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-01","martedì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-02","mercoledì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-03","giovedì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-04","venerdì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-05","sabato",TRUE,FALSE,"primavera",1
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-06","domenica",TRUE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-07","lunedì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-08","martedì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-09","mercoledì",FALSE,FALSE,"primavera",2
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-10","giovedì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-11","venerdì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-12","sabato",TRUE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-13","domenica",TRUE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-14","lunedì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-15","martedì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-16","mercoledì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-17","giovedì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-18","venerdì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-19","sabato",TRUE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-20","domenica",TRUE,TRUE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-21","lunedì",FALSE,TRUE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-22","martedì",FALSE,FALSE,"primavera",2
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-23","mercoledì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-24","giovedì",FALSE,FALSE,"primavera",5
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-25","venerdì",FALSE,TRUE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-26","sabato",TRUE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-27","domenica",TRUE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-28","lunedì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-29","martedì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-04-30","mercoledì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-01","giovedì",FALSE,TRUE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-02","venerdì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-03","sabato",TRUE,FALSE,"primavera",1
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-04","domenica",TRUE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-05","lunedì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-06","martedì",FALSE,FALSE,"primavera",1
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-07","mercoledì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-08","giovedì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-09","venerdì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-10","sabato",TRUE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-11","domenica",TRUE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-12","lunedì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-13","martedì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-14","mercoledì",FALSE,FALSE,"primavera",2
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-15","giovedì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-16","venerdì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-17","sabato",TRUE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-18","domenica",TRUE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-19","lunedì",FALSE,FALSE,"primavera",2
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-20","martedì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-21","mercoledì",FALSE,FALSE,"primavera",2
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-22","giovedì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-23","venerdì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-24","sabato",TRUE,FALSE,"primavera",1
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-25","domenica",TRUE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-26","lunedì",FALSE,FALSE,"primavera",2
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-27","martedì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-28","mercoledì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-29","giovedì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-30","venerdì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-05-31","sabato",TRUE,FALSE,"primavera",1
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-01","domenica",TRUE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-02","lunedì",FALSE,TRUE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-03","martedì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-04","mercoledì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-05","giovedì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-06","venerdì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-07","sabato",TRUE,FALSE,"primavera",1
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-08","domenica",TRUE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-09","lunedì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-10","martedì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-11","mercoledì",FALSE,FALSE,"primavera",2
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-12","giovedì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-13","venerdì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-14","sabato",TRUE,FALSE,"primavera",1
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-15","domenica",TRUE,FALSE,"primavera",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-16","lunedì",FALSE,FALSE,"primavera",4
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-17","martedì",FALSE,FALSE,"primavera",2
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-18","mercoledì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-19","giovedì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-20","venerdì",FALSE,FALSE,"primavera",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-21","sabato",TRUE,FALSE,"estate",1
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-22","domenica",TRUE,FALSE,"estate",0
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-23","lunedì",FALSE,FALSE,"estate",3
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-24","martedì",FALSE,FALSE,"estate",2
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-25","mercoledì",FALSE,FALSE,"estate",2
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-26","giovedì",FALSE,FALSE,"estate",2
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-27","venerdì",FALSE,FALSE,"estate",2
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-28","sabato",TRUE,FALSE,"estate",1
"Zona_11","Area_29","Sottoarea_46",45.7619757301587,9.15392512698412,"Prodotto_2","2014-06-29","domenica",TRUE,FALSE,"estate",0
