;2016-05-28;4,4372;0,7584;1,0333;1,0677;17,8205
;2016-05-29;1,1565;0,759;1,0341;1,0694;17,8391
Sottoarea_115;2016-05-20;0,7451;0,1708;0,2521;0,0636;17,4745
;2016-05-21;0,3499;0,1704;0,2518;0,0634;17,4745
;2016-05-22;0,0144;0,1702;0,2518;0,0634;17,4745
;2016-05-23;0,6267;0,1702;0,252;0,0635;17,4745
;2016-05-24;0,1923;0,1706;0,2522;0,0636;17,4745
;2016-05-25;0,1434;0,1695;0,2504;0,0627;17,4745
;2016-05-26;0,1033;0,1686;0,2492;0,0621;17,4745
;2016-05-27;0,2286;0,1682;0,2489;0,0619;17,4745
;2016-05-28;0,0767;0,1682;0,249;0,062;17,4745
;2016-05-29;0,0144;0,1681;0,2491;0,062;17,4456
Sottoarea_116;2016-05-20;1,2055;0,1708;0,2258;0,051;11,4347
;2016-05-21;0,8481;0,1703;0,2251;0,0507;11,4347
;2016-05-22;0,4767;0,1706;0,2253;0,0508;11,4591
;2016-05-23;0,9501;0,1707;0,2255;0,0508;11,4591
;2016-05-24;1,0478;0,1704;0,2253;0,0508;11,4106
;2016-05-25;0,9804;0,1705;0,2254;0,0508;11,4048
;2016-05-26;1,3699;0,1697;0,2244;0,0503;11,4048
;2016-05-27;0,8759;0,1699;0,2246;0,0504;11,4184
;2016-05-28;0,8666;0,1698;0,2246;0,0504;11,3903
;2016-05-29;0,6367;0,1701;0,2248;0,0505;11,4075
Sottoarea_117;2016-05-20;0,427;0,1294;0,1756;0,0308;25,0745
;2016-05-21;0,0817;0,1297;0,1757;0,0309;25,0745
;2016-05-22;0,0387;0,1297;0,1758;0,0309;25,0745
;2016-05-23;0,0629;0,1299;0,176;0,031;25,0745
;2016-05-24;0,0917;0,1302;0,1762;0,031;25,0745
;2016-05-25;0,3036;0,1304;0,1764;0,0311;25,0745
;2016-05-26;0,3703;0,1305;0,1765;0,0311;25,0745
;2016-05-27;0,427;0,1307;0,1766;0,0312;25,0745
;2016-05-28;0,0167;0,1309;0,1768;0,0313;25,0745
;2016-05-29;0;0,131;0,177;0,0313;25,0745
Sottoarea_118;2016-05-20;1,6992;0,2089;0,2762;0,0763;12,9196
;2016-05-21;1,2495;0,2092;0,2764;0,0764;12,9256
;2016-05-22;0,7484;0,2089;0,2763;0,0763;12,9256
;2016-05-23;0,7379;0,2093;0,2765;0,0765;12,9511
;2016-05-24;1,4816;0,2095;0,2768;0,0766;12,9585
;2016-05-25;1,7526;0,2093;0,2768;0,0766;12,9585
;2016-05-26;1,8567;0,2085;0,2757;0,076;12,9585
;2016-05-27;1,7958;0,2086;0,2759;0,0761;12,9489
;2016-05-28;0,9783;0,2086;0,276;0,0762;12,9264
;2016-05-29;0,7903;0,2089;0,2762;0,0763;12,9406
Sottoarea_119;2016-05-20;0,2123;0,1198;0,1663;0,0277;24,095
;2016-05-21;0,0067;0,1199;0,1664;0,0277;24,095
;2016-05-22;0,0033;0,12;0,1666;0,0277;24,095
;2016-05-23;0,008;0,1201;0,1667;0,0278;24,095
;2016-05-24;0,4433;0,1203;0,1669;0,0279;24,095
;2016-05-25;0,4798;0,1205;0,167;0,0279;24,095
;2016-05-26;0,6033;0,1206;0,1672;0,0279;24,095
;2016-05-27;0,5119;0,1203;0,167;0,0279;24,095
;2016-05-28;0,0033;0,1203;0,167;0,0279;24,095
;2016-05-29;0;0,1203;0,1671;0,0279;24,095
Sottoarea_12;2016-05-20;1,731;0,3429;0,5039;0,2539;18,3461
;2016-05-21;2,2679;0,3423;0,5036;0,2536;18,3461
;2016-05-22;0,3849;0,3428;0,5041;0,2541;18,3708
;2016-05-23;0,5268;0,3432;0,5045;0,2545;18,3725
;2016-05-24;2,4971;0,3435;0,505;0,255;18,3725
;2016-05-25;2,6091;0,3437;0,5054;0,2554;18,3585
;2016-05-26;2,6056;0,343;0,5049;0,2549;18,3585
;2016-05-27;2,1955;0,3429;0,5051;0,2551;18,3112
;2016-05-28;1,5595;0,3432;0,5055;0,2556;18,3113
;2016-05-29;0,1767;0,3439;0,5061;0,2561;18,345
Sottoarea_120;2016-05-20;4,3568;0,4552;0,5924;0,3509;16,4058
;2016-05-21;5,3112;0,4547;0,5921;0,3506;16,2928
;2016-05-22;2,0695;0,4555;0,5927;0,3513;16,3223
;2016-05-23;2,5654;0,456;0,5932;0,3519;16,333
;2016-05-24;4,1385;0,456;0,5935;0,3522;16,3351
;2016-05-25;5,0168;0,4556;0,5934;0,3521;16,3021
;2016-05-26;4,9935;0,4538;0,5909;0,3492;16,3021
;2016-05-27;4,4762;0,4526;0,5896;0,3477;16,1159
;2016-05-28;3,5973;0,4532;0,5902;0,3483;16,1382
;2016-05-29;2,0573;0,4541;0,5908;0,349;16,172
Sottoarea_121;2016-05-20;7,4472;0,4566;0,6122;0,3748;17,0108
;2016-05-21;3,8207;0,4544;0,6088;0,3706;16,7103
;2016-05-22;1,4729;0,4543;0,609;0,3708;16,6921
;2016-05-23;1,5392;0,4545;0,6094;0,3713;16,7038
;2016-05-24;5,3021;0,4547;0,6097;0,3718;16,6572
;2016-05-25;5,1235;0,4539;0,6092;0,3711;16,6006
;2016-05-26;6,0568;0,4517;0,6058;0,367;16,6006
;2016-05-27;6,8935;0,4524;0,6064;0,3678;16,6303
;2016-05-28;3,6472;0,4525;0,6068;0,3682;16,6378
;2016-05-29;0,9245;0,4527;0,6071;0,3686;16,6313
Sottoarea_122;2016-05-20;3,2213;0,2333;0,3199;0,1023;15,7885
;2016-05-21;1,9625;0,2324;0,3189;0,1017;15,7885
;2016-05-22;0,2702;0,2328;0,3192;0,1019;15,8168
;2016-05-23;1,2955;0,233;0,3195;0,1021;15,8171
;2016-05-24;2,7466;0,2331;0,3197;0,1022;15,8171
;2016-05-25;2,0485;0,2333;0,32;0,1024;15,8348
;2016-05-26;2,1857;0,2324;0,3187;0,1016;15,8348
;2016-05-27;3,1548;0,2325;0,3189;0,1017;15,8321
;2016-05-28;1,9771;0,2325;0,3191;0,1018;15,8119
;2016-05-29;0,2589;0,2329;0,3194;0,102;15,8461
Sottoarea_123;2016-05-20;1,9202;0,2614;0,3697;0,1367;15,6286
;2016-05-21;1,7797;0,2618;0,3701;0,137;15,6534
;2016-05-22;0,2696;0,2621;0,3704;0,1372;15,6649
;2016-05-23;1,4066;0,2621;0,3706;0,1374;15,6423
;2016-05-24;2,3127;0,2626;0,371;0,1376;15,6423
;2016-05-25;2,0519;0,2625;0,3711;0,1377;15,6065
;2016-05-26;3,968;0,2615;0,3699;0,1368;15,6065
;2016-05-27;1,9202;0,2613;0,3698;0,1368;15,6125
;2016-05-28;1,6694;0,2616;0,3702;0,137;15,6393
;2016-05-29;0,1368;0,2617;0,3704;0,1372;15,651
Sottoarea_124;2016-05-20;3,2829;0,3362;0,4539;0,206;15,4272
;2016-05-21;1,8608;0,3348;0,452;0,2043;15,4272
;2016-05-22;0,2973;0,3342;0,4515;0,2039;15,4253
;2016-05-23;1,7212;0,3348;0,452;0,2043;15,4549
;2016-05-24;3,2863;0,3353;0,4524;0,2046;15,4602
;2016-05-25;3,5548;0,3355;0,4527;0,205;15,4507
;2016-05-26;3,0122;0,3345;0,4517;0,204;15,4507
;2016-05-27;3,5891;0,3328;0,4488;0,2014;15,4401
;2016-05-28;2,1903;0,3302;0,4436;0,1968;15,4243
;2016-05-29;0,9224;0,3303;0,4439;0,197;15,4354
Sottoarea_125;2016-05-20;4,2283;0,3582;0,4746;0,2253;15,7387
;2016-05-21;2,4527;0,3574;0,4739;0,2245;15,6091
;2016-05-22;0,72;0,3573;0,474;0,2247;15,6008
;2016-05-23;2,1413;0,3574;0,4742;0,2249;15,5979
;2016-05-24;3,0922;0,3576;0,4746;0,2253;15,5863
;2016-05-25;4,1234;0,3579;0,475;0,2256;15,5943
;2016-05-26;4,0048;0,3562;0,4724;0,2232;15,5943
;2016-05-27;3,5508;0,3561;0,4725;0,2233;15,583
;2016-05-28;2,5165;0,3567;0,473;0,2237;15,6134
;2016-05-29;0,8162;0,3558;0,4721;0,2228;15,6179
Sottoarea_126;2016-05-20;3,6163;0,3493;0,4858;0,236;17,0835
;2016-05-21;2,0992;0,3487;0,4854;0,2356;17,0835
;2016-05-22;0,7167;0,3488;0,4857;0,2359;17,056
;2016-05-23;1,6733;0,3492;0,4861;0,2363;17,0551
;2016-05-24;2,3366;0,3494;0,4865;0,2367;17,0409
;2016-05-25;2,7815;0,3489;0,4863;0,2365;16,9505
;2016-05-26;3,7121;0,348;0,4855;0,2357;16,9505
;2016-05-27;3,7348;0,3486;0,486;0,2362;16,9803
;2016-05-28;1,8566;0,3482;0,4859;0,2361;16,9794
;2016-05-29;0,4698;0,3478;0,4857;0,2359;16,9735
Sottoarea_127;2016-05-20;3,0644;0,3921;0,5177;0,268;16,3415
;2016-05-21;2,4023;0,3895;0,5127;0,2629;16,3415
;2016-05-22;0,3497;0,3887;0,512;0,2622;16,2906
;2016-05-23;2,5664;0,3893;0,5125;0,2627;16,3051
;2016-05-24;2,7671;0,3899;0,513;0,2632;16,3229
;2016-05-25;3,4426;0,3898;0,5131;0,2633;16,326
;2016-05-26;3,4685;0,3881;0,5106;0,2607;16,326
;2016-05-27;3,6426;0,3884;0,511;0,2612;16,3452
;2016-05-28;1,9525;0,3878;0,5106;0,2607;16,3505
;2016-05-29;0,3069;0,3829;0,4953;0,2453;16,3246
Sottoarea_128;2016-05-20;0,6733;0,1554;0,2089;0,0436;14,3279
;2016-05-21;0,6262;0,1555;0,2091;0,0437;14,3279
;2016-05-22;0,1397;0,1552;0,2089;0,0436;14,3279
;2016-05-23;0,5887;0,1554;0,2091;0,0437;14,3279
;2016-05-24;0,8867;0,1556;0,2093;0,0438;14,3279
;2016-05-25;0,863;0,1552;0,2089;0,0436;14,2438
;2016-05-26;0,5855;0,1548;0,2086;0,0435;14,2438
;2016-05-27;0,3683;0,1551;0,2088;0,0436;14,2914
;2016-05-28;0,483;0,1551;0,2089;0,0437;14,3011
;2016-05-29;0,0995;0,1549;0,2088;0,0436;14,2449
Sottoarea_129;2016-05-20;3,9365;0,4654;0,7805;0,6091;16,4845
;2016-05-21;2,6973;0,4642;0,7798;0,6081;16,2898
;2016-05-22;0,5338;0,4634;0,7796;0,6078;16,1394
;2016-05-23;3,4243;0,4638;0,7803;0,6089;16,1446
;2016-05-24;3,4026;0,4645;0,7811;0,61;16,1559
;2016-05-25;3,5375;0,4646;0,7816;0,611;16,1485
;2016-05-26;3,3983;0,4631;0,7805;0,6091;16,1485
;2016-05-27;3,3272;0,464;0,7812;0,6103;16,1831
;2016-05-28;2,5998;0,4638;0,7816;0,611;16,1593
;2016-05-29;0,6745;0,4647;0,7824;0,6122;16,1921
Sottoarea_13;2016-05-20;6,3908;0,6218;0,8566;0,7337;17,0388
;2016-05-21;4,335;0,62;0,8547;0,7305;16,755
;2016-05-22;1,0143;0,6206;0,8554;0,7317;16,7716
;2016-05-23;2,4185;0,6214;0,8562;0,7331;16,791
;2016-05-24;6,9445;0,6222;0,857;0,7345;16,8074
;2016-05-25;5,0672;0,6226;0,8577;0,7356;16,813
;2016-05-26;7,6383;0,6198;0,8537;0,7288;16,813
;2016-05-27;6,9069;0,6209;0,8546;0,7303;16,8456
;2016-05-28;4,289;0,6212;0,8551;0,7312;16,8545
;2016-05-29;1,2559;0,6224;0,856;0,7327;16,8889
Sottoarea_130;2016-05-20;4,0376;0,3615;0,4819;0,2322;15,1726
;2016-05-21;2,9799;0,3607;0,4811;0,2315;15,0377
;2016-05-22;0,4196;0,3602;0,4809;0,2312;15,0065
;2016-05-23;2,1555;0,3609;0,4813;0,2317;15,0383
;2016-05-24;3,7543;0,3616;0,4818;0,2321;15,0678
;2016-05-25;3,3131;0,3619;0,4822;0,2325;15,0559
;2016-05-26;2,6198;0,3607;0,4808;0,2312;15,0559
;2016-05-27;3,5963;0,3607;0,4809;0,2313;15,045
;2016-05-28;2,6107;0,3612;0,4814;0,2318;15,0721
;2016-05-29;0,3419;0,3617;0,4818;0,2322;15,0945
Sottoarea_131;2016-05-20;5,233;0,4156;0,5579;0,3113;15,2954
;2016-05-21;5,5935;0,4128;0,5523;0,3051;15,2954
;2016-05-22;1,1355;0,4128;0,5526;0,3054;15,3009
;2016-05-23;3,1318;0,4134;0,5531;0,306;15,3237
;2016-05-24;5,8171;0,4137;0,5535;0,3064;15,3237
;2016-05-25;5,2124;0,4143;0,5541;0,307;15,3499
;2016-05-26;3,6695;0,4128;0,5523;0,305;15,3499
;2016-05-27;5,0775;0,4127;0,5524;0,3051;15,3291
;2016-05-28;5,5814;0,4109;0,55;0,3025;15,323
;2016-05-29;1,3206;0,405;0,5297;0,2806;15,2954
Sottoarea_132;2016-05-20;2,5697;0,2795;0,3643;0,1327;15,8962
;2016-05-21;2,233;0,2792;0,3642;0,1326;15,8962
;2016-05-22;0,7674;0,2792;0,3643;0,1327;15,8599
;2016-05-23;0,6839;0,2795;0,3646;0,1329;15,8665
;2016-05-24;2,166;0,2796;0,3648;0,1331;15,8552
;2016-05-25;2,5284;0,2799;0,3652;0,1333;15,862
;2016-05-26;2,4433;0,2795;0,3648;0,1331;15,862
;2016-05-27;2,1345;0,2796;0,3651;0,1333;15,8515
;2016-05-28;1,9017;0,2801;0,3654;0,1335;15,8765
;2016-05-29;0,6512;0,2799;0,3655;0,1336;15,8355
Sottoarea_133;2016-05-20;3,8187;0,3243;0,4426;0,1959;14,7268
;2016-05-21;1,8754;0,3233;0,4414;0,1948;14,7268
;2016-05-22;1,3083;0,3229;0,4412;0,1947;14,6464
;2016-05-23;1,6341;0,3234;0,4417;0,1951;14,6679
;2016-05-24;2,6293;0,3238;0,4421;0,1954;14,6759
;2016-05-25;3,6511;0,3242;0,4425;0,1958;14,6922
;2016-05-26;3,2981;0,323;0,441;0,1945;14,6922
;2016-05-27;3,5386;0,3225;0,4407;0,1942;14,6021
;2016-05-28;2,2822;0,323;0,4412;0,1946;14,6251
;2016-05-29;1,1097;0,3231;0,4414;0,1948;14,626
Sottoarea_134;2016-05-20;0,8738;0,1876;0,2751;0,0757;12,0163
;2016-05-21;1,0867;0,1878;0,2753;0,0758;12,0163
;2016-05-22;0,0837;0,1877;0,2754;0,0759;12,0163
;2016-05-23;0,576;0,1878;0,2756;0,076;12,0029
;2016-05-24;1,0498;0,1876;0,2756;0,0759;11,9575
;2016-05-25;0,9672;0,1875;0,2757;0,076;11,9575
;2016-05-26;1,0733;0,1872;0,2756;0,0759;11,9575
;2016-05-27;1,0183;0,1869;0,2754;0,0758;11,9575
;2016-05-28;1,1033;0,187;0,2756;0,0759;11,9575
;2016-05-29;0,0437;0,187;0,2757;0,076;11,9427
Sottoarea_135;2016-05-20;4,6468;0,4611;0,6735;0,4535;15,9474
;2016-05-21;4,2184;0,4602;0,6729;0,4528;15,7902
;2016-05-22;0,62;0,4605;0,6735;0,4536;15,7936
;2016-05-23;2,292;0,4607;0,674;0,4542;15,7882
;2016-05-24;3,4498;0,4613;0,6746;0,4551;15,7877
;2016-05-25;3,1561;0,4613;0,6749;0,4555;15,7699
;2016-05-26;4,1219;0,46;0,6738;0,454;15,7699
;2016-05-27;5,4997;0,4601;0,6742;0,4546;15,774
;2016-05-28;4,1649;0,4604;0,6748;0,4553;15,7866
;2016-05-29;0,5417;0,4612;0,6754;0,4562;15,8136
Sottoarea_136;2016-05-20;1,3016;0,2282;0,3901;0,1522;14,1124
;2016-05-21;1,1099;0,2284;0,3905;0,1525;14,1124
;2016-05-22;0,0556;0,2284;0,3907;0,1527;14,1124
;2016-05-23;0,8828;0,2288;0,3911;0,153;14,1124
;2016-05-24;0,6208;0,2292;0,3915;0,1533;14,1124
;2016-05-25;1,0717;0,2279;0,3901;0,1521;14,0751
;2016-05-26;2,1264;0,2275;0,39;0,1521;14,0751
;2016-05-27;1,3735;0,228;0,3904;0,1524;14,1079
;2016-05-28;1,0733;0,228;0,3906;0,1526;14,1079
;2016-05-29;0,0389;0,228;0,3909;0,1528;14,0857
