,"2016-05-22",0.2467,0.399,0.5691,0.3239,17.238
,"2016-05-23",1.3287,0.3991,0.5695,0.3243,17.2377
,"2016-05-24",2.1474,0.3995,0.57,0.3249,17.2318
,"2016-05-25",2.1435,0.3998,0.5704,0.3254,17.2091
,"2016-05-26",2.8349,0.3997,0.5707,0.3257,17.1496
,"2016-05-27",2.479,0.3997,0.571,0.326,17.0983
,"2016-05-28",2.09,0.4,0.5714,0.3265,17.1115
,"2016-05-29",0.5562,0.4007,0.572,0.3272,17.1407
"Sottoarea_76","2016-05-20",2.5767,0.3559,0.4958,0.2458,14.7415
,"2016-05-21",2.0548,0.3557,0.4958,0.2459,14.6732
,"2016-05-22",0.3491,0.356,0.4963,0.2463,14.6604
,"2016-05-23",1.6951,0.3562,0.4967,0.2467,14.6679
,"2016-05-24",3.0183,0.3565,0.497,0.247,14.6478
,"2016-05-25",2.58,0.3563,0.4972,0.2472,14.587
,"2016-05-26",3.2218,0.3555,0.4964,0.2464,14.4502
,"2016-05-27",4.6489,0.3562,0.4969,0.2469,14.4809
,"2016-05-28",1.6367,0.3562,0.4972,0.2472,14.4884
,"2016-05-29",0.3449,0.3564,0.4975,0.2475,14.4885
"Sottoarea_77","2016-05-20",9.507,0.5448,0.937,0.878,20.4034
,"2016-05-21",6.6908,0.5448,0.9377,0.8792,20.3318
,"2016-05-22",2.2224,0.5452,0.9385,0.8807,20.3029
,"2016-05-23",2.4984,0.5457,0.9393,0.8823,20.311
,"2016-05-24",10.2624,0.5458,0.94,0.8836,20.3062
,"2016-05-25",11.4058,0.5451,0.9401,0.8837,20.3062
,"2016-05-26",6.8829,0.5447,0.9404,0.8843,20.3062
,"2016-05-27",8.9239,0.5452,0.9412,0.8859,20.3173
,"2016-05-28",7.6197,0.5453,0.9419,0.8873,20.262
,"2016-05-29",2.0442,0.5464,0.9429,0.8891,20.3065
"Sottoarea_78","2016-05-20",-0.0,0.0335,0.0927,0.0086,32.7117
,"2016-05-21",0.0,0.0336,0.0927,0.0086,32.7117
,"2016-05-22",0.0,0.0336,0.0928,0.0086,32.7117
,"2016-05-23",-0.0,0.033,0.0915,0.0084,32.5542
,"2016-05-24",-0.0,0.033,0.0916,0.0084,32.5542
,"2016-05-25",-0.0,0.0331,0.0917,0.0084,32.5542
,"2016-05-26",0.0084,0.0331,0.0918,0.0084,32.5542
,"2016-05-27",-0.0,0.0332,0.0919,0.0084,32.5542
,"2016-05-28",0.0,0.0332,0.092,0.0085,32.5542
,"2016-05-29",0.0,0.0332,0.092,0.0085,32.5542
"Sottoarea_79","2016-05-20",0.7099,0.1638,0.2764,0.0764,14.9363
,"2016-05-21",0.2656,0.1636,0.2764,0.0764,14.9363
,"2016-05-22",0.1559,0.1634,0.2764,0.0764,14.9363
,"2016-05-23",0.0919,0.1638,0.2767,0.0766,14.9363
,"2016-05-24",0.4309,0.1641,0.277,0.0767,14.9363
,"2016-05-25",0.4807,0.1642,0.2772,0.0769,14.9363
,"2016-05-26",0.4318,0.164,0.2773,0.0769,14.9363
,"2016-05-27",0.7475,0.1639,0.2774,0.0769,14.9363
,"2016-05-28",0.4938,0.1639,0.2776,0.077,14.9318
,"2016-05-29",0.1167,0.1637,0.2776,0.077,14.9318
"Sottoarea_80","2016-05-20",2.4433,0.3138,0.4485,0.2012,18.6022
,"2016-05-21",1.9645,0.3127,0.4474,0.2002,18.4492
,"2016-05-22",0.1034,0.3132,0.4478,0.2006,18.478
,"2016-05-23",1.4788,0.3134,0.4481,0.2008,18.478
,"2016-05-24",1.742,0.3137,0.4485,0.2012,18.478
,"2016-05-25",2.0347,0.3143,0.449,0.2016,18.5191
,"2016-05-26",3.0757,0.3139,0.4489,0.2015,18.5191
,"2016-05-27",2.4119,0.3138,0.449,0.2016,18.4758
,"2016-05-28",1.2132,0.3138,0.4493,0.2018,18.442
,"2016-05-29",0.0533,0.3138,0.4495,0.2021,18.4137
"Sottoarea_81","2016-05-20",1.869,0.2106,0.2859,0.0817,14.0853
,"2016-05-21",1.4968,0.2093,0.2838,0.0805,14.0853
,"2016-05-22",0.4405,0.2085,0.2827,0.0799,13.9754
,"2016-05-23",0.9491,0.2089,0.283,0.0801,13.9969
,"2016-05-24",1.7226,0.2092,0.2833,0.0803,13.9969
,"2016-05-25",2.1611,0.2092,0.2835,0.0804,13.9876
,"2016-05-26",1.869,0.2082,0.2819,0.0795,13.9876
,"2016-05-27",1.9518,0.208,0.2818,0.0794,13.9398
,"2016-05-28",1.1633,0.2081,0.282,0.0795,13.9545
,"2016-05-29",0.4405,0.2085,0.2823,0.0797,13.987
"Sottoarea_82","2016-05-20",1.3067,0.1627,0.242,0.0586,11.0768
,"2016-05-21",0.523,0.1616,0.2403,0.0577,11.0768
,"2016-05-22",0.0467,0.1601,0.2372,0.0562,11.0243
,"2016-05-23",0.7217,0.16,0.2372,0.0563,11.0243
,"2016-05-24",0.819,0.1602,0.2374,0.0564,11.0243
,"2016-05-25",0.817,0.1605,0.2376,0.0565,11.0481
,"2016-05-26",1.2801,0.16,0.2372,0.0563,11.0481
,"2016-05-27",1.0443,0.1596,0.237,0.0562,11.033
,"2016-05-28",0.6733,0.1595,0.237,0.0562,11.0329
,"2016-05-29",0.0467,0.1586,0.2355,0.0555,10.8839
"Sottoarea_83","2016-05-20",2.921,0.4348,0.6126,0.3753,19.0094
,"2016-05-21",2.8314,0.4352,0.6131,0.3759,18.993
,"2016-05-22",0.3067,0.4356,0.6136,0.3766,19.0136
,"2016-05-23",1.9513,0.4361,0.6142,0.3772,19.0064
,"2016-05-24",2.4447,0.4368,0.6148,0.378,19.0317
,"2016-05-25",3.161,0.4366,0.6149,0.3781,18.9537
,"2016-05-26",2.615,0.4357,0.6143,0.3773,18.9537
,"2016-05-27",4.2272,0.4358,0.6146,0.3778,18.9126
,"2016-05-28",1.5867,0.4363,0.6152,0.3785,18.9107
,"2016-05-29",0.3633,0.4371,0.6158,0.3792,18.951
"Sottoarea_84","2016-05-20",5.3838,0.6429,0.939,0.8817,19.9845
,"2016-05-21",2.6367,0.6431,0.9396,0.8829,19.911
,"2016-05-22",0.4653,0.6439,0.9405,0.8845,19.8939
,"2016-05-23",3.234,0.6442,0.9412,0.8858,19.8853
,"2016-05-24",4.8071,0.6454,0.9421,0.8875,19.9171
,"2016-05-25",5.2602,0.6458,0.9429,0.889,19.9146
,"2016-05-26",4.5851,0.6444,0.9419,0.8871,19.9146
,"2016-05-27",5.5747,0.6441,0.9421,0.8876,19.7857
,"2016-05-28",2.7167,0.645,0.943,0.8893,19.808
,"2016-05-29",0.6367,0.6459,0.944,0.891,19.8298
"Sottoarea_85","2016-05-20",2.7692,0.1985,0.2657,0.0706,12.956
,"2016-05-21",1.632,0.1988,0.266,0.0707,12.9733
,"2016-05-22",0.4199,0.1992,0.2662,0.0709,13.0058
,"2016-05-23",0.6525,0.1991,0.2663,0.0709,12.9767
,"2016-05-24",2.3581,0.1992,0.2665,0.071,12.9733
,"2016-05-25",2.6365,0.199,0.2664,0.071,12.9733
,"2016-05-26",2.4421,0.1981,0.2652,0.0703,12.9733
,"2016-05-27",3.1091,0.1977,0.2648,0.0701,12.9733
,"2016-05-28",1.5193,0.1978,0.265,0.0702,12.9756
,"2016-05-29",1.0985,0.1969,0.2637,0.0696,12.9756
"Sottoarea_86","2016-05-20",6.049,0.4344,0.6522,0.4254,16.4841
,"2016-05-21",3.2111,0.4334,0.6516,0.4246,16.3282
,"2016-05-22",1.7235,0.4341,0.6523,0.4254,16.3579
,"2016-05-23",2.0069,0.4334,0.6519,0.425,16.3497
,"2016-05-24",4.7305,0.434,0.6525,0.4258,16.3634
,"2016-05-25",5.0951,0.4338,0.6527,0.426,16.2789
,"2016-05-26",4.8552,0.4325,0.6515,0.4245,16.2789
,"2016-05-27",5.0562,0.4326,0.652,0.4251,16.2988
,"2016-05-28",3.5488,0.433,0.6526,0.4259,16.3176
,"2016-05-29",1.3394,0.4338,0.6532,0.4267,16.3496
"Sottoarea_87","2016-05-20",2.4111,0.207,0.2704,0.0731,14.2377
,"2016-05-21",1.526,0.2068,0.2703,0.073,14.1917
,"2016-05-22",0.4271,0.2068,0.2704,0.0731,14.2028
,"2016-05-23",1.1409,0.2072,0.2707,0.0733,14.2317
,"2016-05-24",2.0268,0.2075,0.2709,0.0734,14.2603
,"2016-05-25",1.8997,0.2077,0.2711,0.0735,14.2613
,"2016-05-26",2.0342,0.2069,0.2702,0.073,14.2613
,"2016-05-27",2.3938,0.2069,0.2702,0.073,14.2426
,"2016-05-28",1.3439,0.2069,0.2704,0.0731,14.2337
,"2016-05-29",0.168,0.2066,0.2702,0.073,14.1825
"Sottoarea_88","2016-05-20",9.9491,0.8728,1.1412,1.3023,18.9043
,"2016-05-21",6.5745,0.8708,1.1391,1.2976,18.8122
,"2016-05-22",1.8513,0.8715,1.14,1.2997,18.83
,"2016-05-23",4.3457,0.8697,1.1385,1.2962,18.824
,"2016-05-24",9.8273,0.871,1.1396,1.2987,18.8354
,"2016-05-25",10.1587,0.8722,1.1407,1.3011,18.8604
,"2016-05-26",10.2156,0.8706,1.1394,1.2982,18.5547
,"2016-05-27",9.0301,0.8696,1.1389,1.297,18.4984
,"2016-05-28",5.8383,0.8679,1.1375,1.294,18.4497
,"2016-05-29",2.4992,0.8679,1.138,1.295,18.4422
"Sottoarea_89","2016-05-20",2.4824,0.2463,0.3164,0.1001,14.8647
,"2016-05-21",1.6358,0.246,0.3163,0.1001,14.8144
,"2016-05-22",0.2373,0.2465,0.3166,0.1003,14.8452
,"2016-05-23",1.1268,0.2463,0.3165,0.1002,14.8363
,"2016-05-24",2.0609,0.2465,0.3168,0.1004,14.8409
,"2016-05-25",2.2712,0.2461,0.3164,0.1001,14.8409
,"2016-05-26",2.6895,0.2455,0.3159,0.0998,14.8409
,"2016-05-27",2.845,0.246,0.3162,0.1,14.8732
,"2016-05-28",1.4889,0.2459,0.3163,0.1,14.8402
,"2016-05-29",0.2514,0.2464,0.3166,0.1002,14.8725
"Sottoarea_90","2016-05-20",8.286,0.6645,0.8608,0.741,16.6542
,"2016-05-21",5.0042,0.6622,0.8579,0.7359,16.5012
,"2016-05-22",1.3954,0.6622,0.8582,0.7365,16.4884
,"2016-05-23",3.9681,0.6613,0.8576,0.7356,16.4773
,"2016-05-24",7.5264,0.6614,0.8581,0.7363,16.4696
,"2016-05-25",7.2384,0.6624,0.8589,0.7377,16.494
,"2016-05-26",7.948,0.6594,0.8544,0.73,16.494
,"2016-05-27",8.3892,0.6587,0.854,0.7293,16.4567
,"2016-05-28",4.59,0.6588,0.8545,0.7301,16.4618
,"2016-05-29",1.4704,0.6579,0.8539,0.7291,16.4182
